,year_make,model_trim,price,state,miles,source,type
4919,2020 Honda,Civic EX-L,24998,IL,18000.0,carmax,sedan
4920,2019 Honda,Accord EX-L,26998,IL,29000.0,carmax,sedan
4921,2020 Honda,Accord Sport,26998,IL,32000.0,carmax,sedan
4922,2019 Honda,Civic EX-L,25998,IL,10000.0,carmax,sedan
4923,2017 Honda,Accord Touring,23998,GA,77000.0,carmax,sedan
4924,2017 Honda,Civic EX,21998,GA,55000.0,carmax,sedan
4925,2019 Honda,Accord LX,21998,WI,47000.0,carmax,sedan
4926,2016 Honda,Civic EX,19998,WI,36000.0,carmax,sedan
4927,2017 Honda,Civic EX,19998,WI,50000.0,carmax,sedan
4928,2019 Honda,Accord Sport,27998,WI,13000.0,carmax,sedan
4929,2019 Honda,Civic EX,21998,WI,47000.0,carmax,sedan
4930,2016 Honda,Civic LX,18998,WI,51000.0,carmax,sedan
4931,2020 Honda,Civic Sport,23998,WI,20000.0,carmax,sedan
4932,2016 Honda,Accord LX,18998,WI,57000.0,carmax,sedan
4933,2020 Honda,Accord Sport,26998,IL,25000.0,carmax,sedan
4934,2018 Honda,Accord Touring,29998,IL,18000.0,carmax,sedan
4935,2016 Honda,Civic EX-L,21998,GA,17000.0,carmax,sedan
4936,2020 Honda,Accord Sport,28998,GA,21000.0,carmax,sedan
4937,2019 Honda,Civic Sport,22998,GA,37000.0,carmax,sedan
4938,2014 Honda,Civic EX-L,20998,GA,20000.0,carmax,sedan
4939,2018 Honda,Accord Hybrid EX,24998,WI,43000.0,carmax,sedan
4940,2019 Honda,Accord Hybrid EX-L,29998,WI,17000.0,carmax,sedan
4941,2019 Honda,Accord EX-L,27998,WI,18000.0,carmax,sedan
4942,2019 Honda,Accord Sport,25998,WI,36000.0,carmax,sedan
4943,2018 Honda,Accord Sport,23998,WI,46000.0,carmax,sedan
4944,2016 Honda,Accord EX,20998,WI,43000.0,carmax,sedan
4945,2019 Honda,Civic EX,26998,WI,7000.0,carmax,sedan
4946,2017 Honda,Accord LX,20998,WI,31000.0,carmax,sedan
4947,2018 Honda,Accord Touring,30998,GA,19000.0,carmax,sedan
4948,2018 Honda,Civic LX,19998,GA,26000.0,carmax,sedan
4949,2018 Honda,Accord Touring,29998,GA,17000.0,carmax,sedan
4950,2020 Honda,Civic LX,22998,GA,13000.0,carmax,sedan
4951,2017 Honda,Civic EX,20998,GA,30000.0,carmax,sedan
4952,2018 Honda,Civic LX,19998,WI,33000.0,carmax,sedan
4953,2019 Honda,Insight Touring,25998,GA,53000.0,carmax,sedan
4954,2016 Honda,Accord LX,20998,GA,50000.0,carmax,sedan
4955,2017 Honda,Civic LX,19998,GA,55000.0,carmax,sedan
4956,2015 Honda,Accord EX,20998,TN,41000.0,carmax,sedan
4957,2020 Honda,Civic EX,23998,TN,46000.0,carmax,sedan
4958,2017 Honda,Accord LX,20998,GA,47000.0,carmax,sedan
4959,2016 Honda,Civic EX-T,20998,GA,35000.0,carmax,sedan
4960,2020 Honda,Accord Sport,29998,GA,8000.0,carmax,sedan
4961,2020 Honda,Civic Sport,23998,GA,22000.0,carmax,sedan
4962,2017 Honda,Accord LX,19998,GA,48000.0,carmax,sedan
4963,2016 Honda,Civic EX,19998,GA,61000.0,carmax,sedan
4964,2019 Honda,Civic Sport,23998,TN,25000.0,carmax,sedan
4965,2020 Honda,Civic Sport,26998,GA,17000.0,carmax,sedan
4966,2018 Honda,Civic LX,22998,GA,10000.0,carmax,sedan
4967,2017 Honda,Accord Sport SE,24998,GA,18000.0,carmax,sedan
4968,2018 Honda,Accord Sport,27998,GA,20000.0,carmax,sedan
4969,2016 Honda,Civic LX,17998,AL,68000.0,carmax,sedan
4970,2018 Honda,Civic EX-T,21998,AL,41000.0,carmax,sedan
4971,2019 Honda,Civic LX,21998,AL,19000.0,carmax,sedan
4972,2019 Honda,Civic Sport,20998,AL,76000.0,carmax,sedan
4973,2017 Honda,Civic LX,19998,AL,51000.0,carmax,sedan
4974,2020 Honda,Civic Sport,25998,IL,12000.0,carmax,sedan
4975,2021 Honda,Accord Sport,29998,WI,7000.0,carmax,sedan
4976,2019 Honda,Accord LX,24998,WI,9000.0,carmax,sedan
4977,2018 Honda,Accord Sport,25998,WI,30000.0,carmax,sedan
4978,2017 Honda,Accord EX,22998,WI,29000.0,carmax,sedan
4979,2018 Honda,Civic LX,19998,WI,37000.0,carmax,sedan
4980,2018 Honda,Accord Sport,26998,IL,43000.0,carmax,sedan
4981,2015 Honda,Civic LX,17998,GA,39000.0,carmax,sedan
4982,2013 Honda,Civic SI,20998,TN,43000.0,carmax,sedan
4983,2013 Honda,Accord EX-L,17998,FL,82000.0,carmax,sedan
4984,2013 Honda,Accord EX,16998,FL,79000.0,carmax,sedan
4985,2019 Honda,Accord Hybrid Touring,30998,FL,35000.0,carmax,sedan
4986,2016 Honda,Civic EX,18998,FL,53000.0,carmax,sedan
4987,2016 Honda,Accord Touring,22998,TN,66000.0,carmax,sedan
4988,2019 Honda,Civic LX,22998,TN,18000.0,carmax,sedan
4989,2018 Honda,Accord Touring,28998,FL,25000.0,carmax,sedan
4990,2019 Honda,Civic Sport,22998,FL,32000.0,carmax,sedan
4991,2018 Honda,Accord EX-L,24998,FL,52000.0,carmax,sedan
4992,2020 Honda,Civic Sport Touring,30998,FL,8000.0,carmax,sedan
4993,2019 Honda,Civic SI,25998,FL,37000.0,carmax,sedan
4994,2018 Honda,Accord Touring,26998,FL,40000.0,carmax,sedan
4995,2017 Honda,Civic LX,18998,FL,58000.0,carmax,sedan
4996,2020 Honda,Accord Sport,28998,FL,16000.0,carmax,sedan
4997,2020 Honda,Accord Sport,28998,FL,13000.0,carmax,sedan
4998,2016 Honda,Civic LX,18998,MN,50000.0,carmax,sedan
4999,2019 Honda,Insight EX,25998,MN,5000.0,carmax,sedan
5000,2019 Honda,Civic Sport,22998,FL,25000.0,carmax,sedan
5001,2020 Honda,Civic Sport,26998,FL,18000.0,carmax,sedan
5002,2016 Honda,Civic LX,18998,IA,52000.0,carmax,sedan
5003,2012 Honda,Civic LX,15998,FL,47000.0,carmax,sedan
5004,2017 Honda,Accord Sport SE,21998,FL,58000.0,carmax,sedan
5005,2019 Honda,Civic EX,24998,FL,6000.0,carmax,sedan
5006,2020 Honda,Civic LX,22998,FL,6000.0,carmax,sedan
5007,2017 Honda,Accord LX,19998,FL,62000.0,carmax,sedan
5008,2020 Honda,Civic SI,27998,FL,32000.0,carmax,sedan
5009,2016 Honda,Accord EX-L,21998,AL,54000.0,carmax,sedan
5010,2018 Honda,Accord Sport,25998,AL,40000.0,carmax,sedan
5011,2015 Honda,Accord LX,18998,KS,56000.0,carmax,sedan
5012,2020 Honda,Accord LX,25998,KS,16000.0,carmax,sedan
5013,2011 Honda,Civic LX,15998,KS,35000.0,carmax,sedan
5014,2020 Honda,Civic Sport,22998,KS,43000.0,carmax,sedan
5015,2014 Honda,Accord EX-L,22998,KS,11000.0,carmax,sedan
5016,2017 Honda,Accord LX,19998,MO,58000.0,carmax,sedan
5017,2017 Honda,Accord EX,22998,MO,28000.0,carmax,sedan
5018,2020 Honda,Civic LX,21998,MO,8000.0,carmax,sedan
5019,2013 Honda,Civic LX,15998,FL,61000.0,carmax,sedan
5020,2018 Honda,Accord Sport,26998,FL,26000.0,carmax,sedan
5021,2020 Honda,Accord Sport,27998,FL,11000.0,carmax,sedan
5022,2019 Honda,Civic EX,23998,FL,27000.0,carmax,sedan
5023,2018 Honda,Accord EX-L,24998,FL,53000.0,carmax,sedan
5024,2019 Honda,Accord EX-L,29998,FL,31000.0,carmax,sedan
5025,2016 Honda,Accord LX,16998,FL,94000.0,carmax,sedan
5026,2016 Honda,Civic EX,17998,FL,61000.0,carmax,sedan
5027,2018 Honda,Accord LX,22998,FL,26000.0,carmax,sedan
5028,2017 Honda,Civic EX-T,21998,FL,27000.0,carmax,sedan
5029,2018 Honda,Civic EX,22998,FL,29000.0,carmax,sedan
5030,2019 Honda,Insight EX,23998,LA,27000.0,carmax,sedan
5031,2017 Honda,Accord EX-L,23998,FL,37000.0,carmax,sedan
5032,2018 Honda,Civic EX,22998,FL,11000.0,carmax,sedan
5033,2015 Honda,Civic SE,16998,FL,77000.0,carmax,sedan
5034,2016 Honda,Civic LX,18998,FL,45000.0,carmax,sedan
5035,2018 Honda,Civic EX-L,23998,FL,22000.0,carmax,sedan
5036,2016 Honda,Fit EX,16998,LA,40000.0,carmax,sedan
5037,2020 Honda,Accord Sport,30998,LA,2000.0,carmax,sedan
5038,2019 Honda,Accord EX-L,28998,LA,14000.0,carmax,sedan
5039,2018 Honda,Civic Sport,21998,LA,52000.0,carmax,sedan
5040,2016 Honda,Civic EX-L,19998,OK,58000.0,carmax,sedan
5041,2020 Honda,Accord LX,25998,OK,7000.0,carmax,sedan
5042,2017 Honda,Accord EX-L,22998,KS,58000.0,carmax,sedan
5043,2018 Honda,Civic EX-T,20998,LA,56000.0,carmax,sedan
5044,2017 Honda,Accord EX-L,22998,OK,53000.0,carmax,sedan
5045,2020 Honda,Accord Sport,30998,OK,9000.0,carmax,sedan
5046,2015 Honda,Civic LX,15998,OK,80000.0,carmax,sedan
5047,2020 Honda,Civic Sport,24998,OK,14000.0,carmax,sedan
5048,2012 Honda,Fit Sport,13599,TX,94000.0,carmax,sedan
5049,2021 Honda,Civic EX-L,28998,TX,2000.0,carmax,sedan
5050,2015 Honda,Accord EX-L,21998,TX,33000.0,carmax,sedan
5051,2020 Honda,Accord Sport,29998,OK,32000.0,carmax,sedan
5052,2018 Honda,Accord Sport,22998,TX,57000.0,carmax,sedan
5053,2019 Honda,Accord LX,21998,TX,49000.0,carmax,sedan
5054,2020 Honda,Civic LX,23998,TX,5000.0,carmax,sedan
5055,2019 Honda,Accord Sport,24998,TX,38000.0,carmax,sedan
5056,2019 Honda,Civic Sport,23998,TX,29000.0,carmax,sedan
5057,2018 Honda,Accord Sport,24998,TX,25000.0,carmax,sedan
5058,2020 Honda,Civic LX,22998,TX,14000.0,carmax,sedan
5059,2020 Honda,Accord EX,27998,TX,18000.0,carmax,sedan
5060,2018 Honda,Civic EX-T,20998,TX,53000.0,carmax,sedan
5061,2019 Honda,Accord Sport,24998,TX,42000.0,carmax,sedan
5062,2018 Honda,Accord Sport,25998,TX,19000.0,carmax,sedan
5063,2019 Honda,Accord Sport,26998,TX,17000.0,carmax,sedan
5064,2016 Honda,Accord LX,18998,TX,59000.0,carmax,sedan
5065,2017 Honda,Accord EX-L,22998,TX,54000.0,carmax,sedan
5066,2020 Honda,Accord Sport,28998,TX,11000.0,carmax,sedan
5067,2017 Honda,Accord LX,19998,TX,56000.0,carmax,sedan
5068,2019 Honda,Civic Sport,24998,TX,12000.0,carmax,sedan
5069,2017 Honda,Civic EX,18998,TX,60000.0,carmax,sedan
5070,2014 Honda,Civic EX,15998,TX,90000.0,carmax,sedan
5071,2021 Honda,Accord Sport SE,30998,TX,3000.0,carmax,sedan
5072,2019 Honda,Accord Sport,24998,TX,35000.0,carmax,sedan
5073,2017 Honda,Accord EX,22998,TX,36000.0,carmax,sedan
5074,2019 Honda,Accord Sport,27998,TX,16000.0,carmax,sedan
5075,2017 Honda,Civic EX,21998,AZ,34000.0,carmax,sedan
5076,2016 Honda,Accord Sport,20998,TX,71000.0,carmax,sedan
5077,2016 Honda,Accord Touring,25998,TX,37000.0,carmax,sedan
5078,2019 Honda,Insight EX,23998,TX,20000.0,carmax,sedan
5079,2017 Honda,Accord LX,20998,NV,59000.0,carmax,sedan
5080,2015 Honda,Accord Sport,18998,TX,62000.0,carmax,sedan
5081,2014 Honda,Accord EX-L,16998,OR,89000.0,carmax,sedan
5082,2019 Honda,Civic Sport,23998,TX,17000.0,carmax,sedan
5083,2020 Honda,Accord EX,26998,TX,27000.0,carmax,sedan
5084,2016 Honda,Civic EX,18998,NV,57000.0,carmax,sedan
5085,2015 Honda,Civic LX,14998,AZ,99000.0,carmax,sedan
5086,2020 Honda,Accord Sport,28998,WA,9000.0,carmax,sedan
5087,2019 Honda,Accord Sport,25998,TX,39000.0,carmax,sedan
5088,2014 Honda,Accord Sport,19998,TX,43000.0,carmax,sedan
5089,2018 Honda,Accord Touring,27998,CO,34000.0,carmax,sedan
5090,2018 Honda,Accord LX,20998,CO,59000.0,carmax,sedan
5091,2016 Honda,Civic EX,18998,TX,77000.0,carmax,sedan
5092,2020 Honda,Accord Sport,27998,NV,8000.0,carmax,sedan
5093,2016 Honda,Accord EX-L,21998,TX,44000.0,carmax,sedan
5094,2018 Honda,Accord Sport,28998,NV,3000.0,carmax,sedan
5095,2019 Honda,Civic SI,27998,AZ,28000.0,carmax,sedan
5096,2018 Honda,Civic EX-L,22998,NV,30000.0,carmax,sedan
5097,2018 Honda,Civic EX,21998,TX,31000.0,carmax,sedan
5098,2018 Honda,Accord Sport,25998,WA,19000.0,carmax,sedan
5099,2016 Honda,Civic EX,19998,AZ,39000.0,carmax,sedan
5100,2016 Honda,Accord Sport,21998,TX,48000.0,carmax,sedan
5101,2020 Honda,Accord Sport,31998,TX,10000.0,carmax,sedan
5102,2019 Honda,Accord LX,26998,TX,3000.0,carmax,sedan
5103,2017 Honda,Civic LX,19998,AZ,49000.0,carmax,sedan
5104,2016 Honda,Accord Touring,24998,TX,49000.0,carmax,sedan
5105,2018 Honda,Civic EX,22998,AZ,13000.0,carmax,sedan
5106,2018 Honda,Civic EX-T,22998,TX,30000.0,carmax,sedan
5107,2020 Honda,Civic EX,25998,OR,7000.0,carmax,sedan
5108,2019 Honda,Accord EX-L,28998,ID,18000.0,carmax,sedan
5109,2019 Honda,Accord Touring,28998,WA,51000.0,carmax,sedan
5110,2016 Honda,Civic EX-T,20998,CO,44000.0,carmax,sedan
5111,2020 Honda,Civic Touring,27998,CO,8000.0,carmax,sedan
5112,2018 Honda,Civic EX,23998,TX,13000.0,carmax,sedan
5113,2018 Honda,Accord Sport,25998,TX,35000.0,carmax,sedan
5114,2019 Honda,Accord Sport,27998,NV,7000.0,carmax,sedan
5115,2020 Honda,Accord Sport,26998,TX,33000.0,carmax,sedan
5116,2018 Honda,Accord LX,21998,NV,34000.0,carmax,sedan
5117,2011 Honda,Accord LX,12998,CO,105000.0,carmax,sedan
5118,2018 Honda,Civic LX,21998,TX,12000.0,carmax,sedan
5119,2016 Honda,Civic Touring,21998,AZ,51000.0,carmax,sedan
5120,2018 Honda,Accord Touring,26998,TX,51000.0,carmax,sedan
5121,2016 Honda,Civic EX-L,19998,CA,48000.0,carmax,sedan
5122,2019 Honda,Civic LX,20998,NM,28000.0,carmax,sedan
5123,2019 Honda,Accord Hybrid ,25998,OR,22000.0,carmax,sedan
5124,2018 Honda,Accord Touring,29998,TX,27000.0,carmax,sedan
5125,2019 Honda,Accord Sport,26998,NV,15000.0,carmax,sedan
5126,2017 Honda,Civic EX,20998,AZ,51000.0,carmax,sedan
5127,2018 Honda,Accord LX,24998,TX,10000.0,carmax,sedan
5128,2019 Honda,Civic Sport,22998,TX,37000.0,carmax,sedan
5129,2019 Honda,Civic Sport,23998,CO,22000.0,carmax,sedan
5130,2015 Honda,Civic EX,19998,TX,23000.0,carmax,sedan
5131,2016 Honda,Civic EX-L,19998,AZ,69000.0,carmax,sedan
5132,2015 Honda,Civic EX-L,19998,TX,58000.0,carmax,sedan
5133,2012 Honda,Civic EX-L,13998,WA,98000.0,carmax,sedan
5134,2017 Honda,Accord Sport,21998,TX,57000.0,carmax,sedan
5135,2018 Honda,Civic EX-T,21998,NV,34000.0,carmax,sedan
5136,2014 Honda,Accord EX,17998,CO,72000.0,carmax,sedan
5137,2015 Honda,Accord EX-L,19998,WA,58000.0,carmax,sedan
5138,2020 Honda,Accord LX,24998,TX,34000.0,carmax,sedan
5139,2018 Honda,Civic LX,19998,NV,43000.0,carmax,sedan
5140,2019 Honda,Civic Sport,23998,NV,16000.0,carmax,sedan
5141,2017 Honda,Civic LX,19998,NV,30000.0,carmax,sedan
5142,2018 Honda,Accord Hybrid EX-L,26998,WA,51000.0,carmax,sedan
5143,2017 Honda,Accord EX-L,23998,CO,22000.0,carmax,sedan
5144,2012 Honda,Civic LX,13998,TX,84000.0,carmax,sedan
5145,2010 Honda,Civic VP,10998,TX,116000.0,carmax,sedan
5146,2009 Honda,Fit ,10599,TX,106000.0,carmax,sedan
5147,2010 Honda,Accord EX-L,12998,AZ,123000.0,carmax,sedan
5148,2010 Honda,Civic LX,13599,CA,56000.0,carmax,sedan
5149,2014 Honda,Accord EX-L,17998,TX,103000.0,carmax,sedan
5150,2013 Honda,Accord LX,15998,AZ,88000.0,carmax,sedan
5151,2017 Honda,Civic EX-T,19998,CA,45000.0,carmax,sedan
5152,2017 Honda,Civic SI,24998,CA,36000.0,carmax,sedan
5153,2017 Honda,Civic EX-L,21998,CA,59000.0,carmax,sedan
5154,2020 Honda,Accord LX,26998,TX,1000.0,carmax,sedan
5155,2019 Honda,Civic SI,26998,CO,24000.0,carmax,sedan
5156,2016 Honda,Accord EX-L,19998,TX,80000.0,carmax,sedan
5157,2014 Honda,Civic LX,16998,OR,55000.0,carmax,sedan
5158,2013 Honda,Fit Sport,15998,TX,49000.0,carmax,sedan
5159,2015 Honda,Accord Sport,18998,CA,75000.0,carmax,sedan
5160,2017 Honda,Accord EX,19998,CA,97000.0,carmax,sedan
5161,2013 Honda,Civic Hybrid ,15998,AZ,74000.0,carmax,sedan
5162,2014 Honda,Accord EX-L,18998,CO,67000.0,carmax,sedan
5163,2017 Honda,Civic EX-T,20998,AZ,62000.0,carmax,sedan
5164,2019 Honda,Accord LX,23998,CA,17000.0,carmax,sedan
5165,2018 Honda,Accord LX,21998,CA,45000.0,carmax,sedan
5166,2014 Honda,Civic LX,17998,CA,31000.0,carmax,sedan
5167,2017 Honda,Accord Touring,28998,TX,19000.0,carmax,sedan
5168,2019 Honda,Civic SI,25998,CA,29000.0,carmax,sedan
5169,2015 Honda,Accord Sport,21998,CA,24000.0,carmax,sedan
5170,2019 Honda,Civic EX,23998,CA,27000.0,carmax,sedan
5171,2018 Honda,Accord Touring,27998,CA,30000.0,carmax,sedan
5172,2019 Honda,Civic LX,22998,CA,4000.0,carmax,sedan
5173,2015 Honda,Accord EX-L,19998,OR,59000.0,carmax,sedan
5174,2018 Honda,Accord EX-L,27998,CO,9000.0,carmax,sedan
5175,2018 Honda,Fit EX,18998,NM,53000.0,carmax,sedan
5176,2017 Honda,Civic Sport Touring,25998,CA,30000.0,carmax,sedan
5177,2018 Honda,Accord EX,25998,CA,28000.0,carmax,sedan
5178,2016 Honda,Civic LX,18998,CA,52000.0,carmax,sedan
5179,2018 Honda,Accord Sport,25998,OR,20000.0,carmax,sedan
5180,2018 Honda,Accord EX,25998,TX,21000.0,carmax,sedan
5181,2018 Honda,Accord Sport,24998,NV,55000.0,carmax,sedan
5182,2019 Honda,Civic LX,20998,NV,33000.0,carmax,sedan
5183,2018 Honda,Civic EX,22998,WA,13000.0,carmax,sedan
5184,2019 Honda,Civic Sport,23998,NV,10000.0,carmax,sedan
5185,2019 Honda,Civic Sport,23998,OR,24000.0,carmax,sedan
5186,2018 Honda,Accord Touring,27998,CA,35000.0,carmax,sedan
5187,2019 Honda,Civic LX,21998,CA,11000.0,carmax,sedan
5188,2018 Honda,Civic Sport Touring,27998,WA,15000.0,carmax,sedan
5189,2018 Honda,Fit EX-L,22998,NV,4000.0,carmax,sedan
5190,2019 Honda,Civic LX,21998,CA,23000.0,carmax,sedan
5191,2016 Honda,Civic LX,19998,CA,27000.0,carmax,sedan
5192,2018 Honda,Clarity Plug in Hybrid ,22998,OR,38000.0,carmax,sedan
5193,2017 Honda,Accord Touring,26998,NV,40000.0,carmax,sedan
5194,2017 Honda,Accord Sport,22998,NV,29000.0,carmax,sedan
5195,2018 Honda,Fit EX,20998,CA,21000.0,carmax,sedan
5196,2017 Honda,Civic LX,18998,NV,55000.0,carmax,sedan
5197,2018 Honda,Civic LX,19998,CA,27000.0,carmax,sedan
5198,2017 Honda,Accord Hybrid ,21998,TX,44000.0,carmax,sedan
5199,2018 Honda,Fit EX,19998,NV,16000.0,carmax,sedan
5200,2018 Honda,Fit EX,20998,CA,19000.0,carmax,sedan
5201,2018 Honda,Civic EX,21998,TX,33000.0,carmax,sedan
5202,2017 Hyundai,Sonata Hybrid Limited,23998,PA,16000.0,carmax,sedan
5203,2018 Hyundai,Accent SE,15998,MD,40000.0,carmax,sedan
5204,2017 Hyundai,Ioniq Hybrid Blue,18998,MD,56000.0,carmax,sedan
5205,2017 Hyundai,Sonata ,16998,MD,57000.0,carmax,sedan
5206,2013 Hyundai,Genesis ,16998,MD,84000.0,carmax,sedan
5207,2018 Hyundai,Sonata Limited,20998,MD,64000.0,carmax,sedan
5208,2017 Hyundai,Sonata Sport,20998,MD,9000.0,carmax,sedan
5209,2018 Hyundai,Sonata SEL,20998,PA,15000.0,carmax,sedan
5210,2013 Hyundai,Sonata GLS,13998,PA,81000.0,carmax,sedan
5211,2017 Hyundai,Elantra Value Edition,16998,PA,50000.0,carmax,sedan
5212,2016 Hyundai,Elantra Value Edition,14998,PA,81000.0,carmax,sedan
5213,2018 Hyundai,Sonata Limited,23998,MD,20000.0,carmax,sedan
5214,2018 Hyundai,Sonata SE,20998,MD,43000.0,carmax,sedan
5215,2016 Hyundai,Elantra SE,15998,MD,48000.0,carmax,sedan
5216,2017 Hyundai,Elantra SE,16998,MD,27000.0,carmax,sedan
5217,2019 Hyundai,Sonata SEL,22899,MD,11000.0,carmax,sedan
5218,2019 Hyundai,Sonata SE,20998,MD,9000.0,carmax,sedan
5219,2016 Hyundai,Sonata SE,15998,VA,83000.0,carmax,sedan
5220,2016 Hyundai,Sonata Hybrid Limited,17998,VA,99000.0,carmax,sedan
5221,2016 Hyundai,Elantra Value Edition,16998,VA,65000.0,carmax,sedan
5222,2015 Hyundai,Sonata Limited,21998,VA,26000.0,carmax,sedan
5223,2018 Hyundai,Elantra GT Sport,18998,VA,52000.0,carmax,sedan
5224,2016 Hyundai,Sonata Limited,19998,VA,66000.0,carmax,sedan
5225,2016 Hyundai,Azera ,19998,VA,44000.0,carmax,sedan
5226,2016 Hyundai,Accent SE,15998,DE,24000.0,carmax,sedan
5227,2018 Hyundai,Sonata Sport,20998,DE,32000.0,carmax,sedan
5228,2020 Hyundai,Elantra SE,18998,NJ,38000.0,carmax,sedan
5229,2014 Hyundai,Sonata GLS,12998,NJ,101000.0,carmax,sedan
5230,2018 Hyundai,Elantra Sport,22998,NJ,15000.0,carmax,sedan
5231,2017 Hyundai,Elantra Value Edition,16998,NJ,70000.0,carmax,sedan
5232,2020 Hyundai,Sonata SEL Plus,28998,MD,9000.0,carmax,sedan
5233,2017 Hyundai,Elantra SE,16998,MD,66000.0,carmax,sedan
5234,2017 Hyundai,Elantra SE,17998,MD,17000.0,carmax,sedan
5235,2019 Hyundai,Elantra SEL,18998,VA,32000.0,carmax,sedan
5236,2016 Hyundai,Elantra SE,15998,MD,39000.0,carmax,sedan
5237,2014 Hyundai,Elantra SE,14998,VA,64000.0,carmax,sedan
5238,2021 Hyundai,Elantra N Line,25998,VA,2000.0,carmax,sedan
5239,2017 Hyundai,Accent SE,14998,VA,49000.0,carmax,sedan
5240,2018 Hyundai,Elantra Sport,18998,VA,63000.0,carmax,sedan
5241,2015 Hyundai,Sonata Sport,17998,VA,53000.0,carmax,sedan
5242,2019 Hyundai,Accent SEL,17998,VA,18000.0,carmax,sedan
5243,2019 Hyundai,Sonata Plug-In Hybrid Limited,28998,NY,9000.0,carmax,sedan
5244,2020 Hyundai,Elantra SE,21998,VA,6000.0,carmax,sedan
5245,2019 Hyundai,Sonata SE,22998,VA,4000.0,carmax,sedan
5246,2017 Hyundai,Elantra GT,16998,VA,49000.0,carmax,sedan
5247,2012 Hyundai,Sonata Limited,16998,NY,56000.0,carmax,sedan
5248,2011 Hyundai,Sonata GLS,14599,NY,43000.0,carmax,sedan
5249,2010 Hyundai,Elantra Touring SE,11599,NY,66000.0,carmax,sedan
5250,2019 Hyundai,Sonata SE,19998,NY,25000.0,carmax,sedan
5251,2017 Hyundai,Sonata Sport,17998,NY,64000.0,carmax,sedan
5252,2011 Hyundai,Azera Limited,16998,VA,33000.0,carmax,sedan
5253,2019 Hyundai,Sonata Sport,22998,NY,16000.0,carmax,sedan
5254,2020 Hyundai,Elantra SE,18998,NY,21000.0,carmax,sedan
5255,2017 Hyundai,Sonata SE,15998,VA,93000.0,carmax,sedan
5256,2018 Hyundai,Elantra Sport,21998,CT,16000.0,carmax,sedan
5257,2016 Hyundai,Elantra GT,15998,CT,54000.0,carmax,sedan
5258,2016 Hyundai,Sonata Hybrid SE,13998,CT,111000.0,carmax,sedan
5259,2016 Hyundai,Sonata Limited,19998,CT,72000.0,carmax,sedan
5260,2015 Hyundai,Elantra SE,12998,VA,84000.0,carmax,sedan
5261,2011 Hyundai,Sonata GLS,12599,VA,86000.0,carmax,sedan
5262,2017 Hyundai,Elantra SE,15998,VA,60000.0,carmax,sedan
5263,2019 Hyundai,Elantra ECO,18998,VA,45000.0,carmax,sedan
5264,2019 Hyundai,Sonata SEL,21998,VA,22000.0,carmax,sedan
5265,2017 Hyundai,Elantra Limited,18998,VA,54000.0,carmax,sedan
5266,2019 Hyundai,Sonata SE,20998,VA,24000.0,carmax,sedan
5267,2020 Hyundai,Accent SEL,18998,VA,20000.0,carmax,sedan
5268,2019 Hyundai,Elantra SE,19998,VA,9000.0,carmax,sedan
5269,2016 Hyundai,Elantra SE,15998,VA,32000.0,carmax,sedan
5270,2016 Hyundai,Elantra GT,14998,VA,73000.0,carmax,sedan
5271,2015 Hyundai,Genesis ,23998,VA,42000.0,carmax,sedan
5272,2018 Hyundai,Elantra SEL,18998,VA,11000.0,carmax,sedan
5273,2013 Hyundai,Elantra GLS,12599,OH,92000.0,carmax,sedan
5274,2015 Hyundai,Sonata Sport,19998,OH,19000.0,carmax,sedan
5275,2013 Hyundai,Sonata GLS,16998,CT,17000.0,carmax,sedan
5276,2014 Hyundai,Sonata SE,17998,CT,31000.0,carmax,sedan
5277,2015 Hyundai,Elantra SE,16998,CT,36000.0,carmax,sedan
5278,2020 Hyundai,Elantra Value Edition,21998,RI,5000.0,carmax,sedan
5279,2018 Hyundai,Sonata SE,21998,NC,7000.0,carmax,sedan
5280,2019 Hyundai,Sonata SE,21998,NC,12000.0,carmax,sedan
5281,2018 Hyundai,Sonata Sport,21998,NC,37000.0,carmax,sedan
5282,2017 Hyundai,Sonata SE,18998,NC,26000.0,carmax,sedan
5283,2017 Hyundai,Elantra Value Edition,18998,NC,26000.0,carmax,sedan
5284,2018 Hyundai,Elantra GT,19998,NC,22000.0,carmax,sedan
5285,2020 Hyundai,Elantra Value Edition,21998,NC,19000.0,carmax,sedan
5286,2019 Hyundai,Sonata SE,22998,NC,10000.0,carmax,sedan
5287,2018 Hyundai,Sonata SE,20998,NC,12000.0,carmax,sedan
5288,2018 Hyundai,Sonata Sport,20998,MA,40000.0,carmax,sedan
5289,2016 Hyundai,Elantra SE,15998,OH,58000.0,carmax,sedan
5290,2018 Hyundai,Sonata SEL,21998,OH,13000.0,carmax,sedan
5291,2015 Hyundai,Sonata Hybrid Limited,18998,OH,42000.0,carmax,sedan
5292,2019 Hyundai,Sonata SEL,19998,OH,45000.0,carmax,sedan
5293,2018 Hyundai,Sonata SE,18998,OH,41000.0,carmax,sedan
5294,2020 Hyundai,Elantra Value Edition,19998,OH,30000.0,carmax,sedan
5295,2018 Hyundai,Elantra SEL,17998,OH,38000.0,carmax,sedan
5296,2017 Hyundai,Elantra Value Edition,16998,NC,63000.0,carmax,sedan
5297,2019 Hyundai,Ioniq Hybrid Blue,20998,NC,38000.0,carmax,sedan
5298,2018 Hyundai,Sonata SEL,18998,NH,49000.0,carmax,sedan
